,POI,latitude,longitude,address,city,postCode
1399,Toy Store,43.678396,-79.346689,"581 Danforth Ave (btwn Carlaw & Gough Ave.), Toronto ON M4K 1P9",Toronto,M4K 1P9
1400,BBQ Joint,43.678837,-79.344467,"673 Danforth Ave (at Pape Ave), Toronto ON M4J 1L2",Toronto,M4J 1L2
1401,Sushi Restaurant,43.67865,-79.347057,"572 Danforth Ave (btwn Carlaw & Gough), Toronto ON M4K 1R1",Toronto,M4K 1R1
1402,Library,43.678608,-79.344525,"701 Pape Ave (at Danforth Ave), Toronto ON M4K 3S6",Toronto,M4K 3S6
1403,Mediterranean Restaurant,43.682335,-79.329444,"1328 Danforth Ave, Toronto ON M4J 1M9",Toronto,M4J 1M9
1404,Bakery,43.682512,-79.328536,"1364 Danforth Ave (Linsmore), Toronto ON M4J 1M9",Toronto,M4J 1M9
1405,Gastropub,43.682046,-79.330334,"1282 Danforth Ave (at Linsmore Cres.), Toronto ON M4J 1M6",Toronto,M4J 1M6
1406,Butcher,43.682046,-79.330334,"1272 Danforth Ave (btwn Greenwood and Linnsmore), Toronto ON M4J 1M6",Toronto,M4J 1M6
1407,Bar,43.682539,-79.328166,"1382 Danforth Ave (at Monarch Park Ave), Toronto ON M4J 1M9",Toronto,M4J 1M9
1408,Thai Restaurant,43.682013,-79.330796,"1262 Danforth Ave (Linsmore), Toronto ON M4J 1M6",Toronto,M4J 1M6
1409,African Restaurant,43.68269,-79.327629,"1408 Danforth Ave (Monarch Park Ave.), Toronto ON M4J 1M9",Toronto,M4J 1M9
1410,Ethiopian Restaurant,43.682453,-79.328574,"1360 Danforth Ave (Greenwood), Toronto ON M4J 1M9",Toronto,M4J 1M9
1411,Lounge,43.682532,-79.328259,"1376 Danforth Ave (Linsmore), Toronto ON M4J 1M9",Toronto,M4J 1M9
1412,Coffee Shop,43.679967,-79.340483,"1417 Danforth Ave (Monarch Park & Danforth), Toronto ON M4J 1N2",Toronto,M4J 1N2
1413,Bar,43.643276,-79.412221,"127 Strachan Ave (Adelaide), Toronto ON M6J 2S7",Toronto,M6J 2S7
1414,Tennis,43.642479,-79.40929,"845 King St W (Walnut), Toronto ON M5V 1P2",Toronto,M5V 1P2
1415,Diner,43.643916,-79.408818,"241 Niagara St (at Adelaide St. W), Toronto ON M6J 2L5",Toronto,M6J 2L5
1416,Bagel Shop,43.642941,-79.406793,"787 King St W (at Niagara St), Toronto ON M5V 1N4",Toronto,M5V 1N4
1417,Bookstore,43.645576,-79.411467,"883 Queen St W (nr Walnut Ave.), Toronto ON M6J 1G5",Toronto,M6J 1G5
1418,Italian Restaurant,43.645582,-79.411375,"875 Queen St W, Toronto ON M6J 1G5",Toronto,M6J 1G5
1419,Bakery,43.64587,-79.41128,"780 Queen St W (at Gore Vale Ave.), Toronto ON M6J 1G2",Toronto,M6J 1G2
1420,Café,43.645339,-79.412411,"907 Queen St W (btwn Strachan & Walnut), Toronto ON M6J 1G5",Toronto,M6J 1G5
1421,Diner,43.645256,-79.414314,"872 Queen St W (Crawford), Toronto ON M6J 1G3",Toronto,M6J 1G3
1422,Dining and Drinking,43.665097,-79.410893,"563 Bloor St W (Bathurst St), Toronto ON M5S 1Y6",Toronto,M5S 1Y6
1423,Arts and Crafts Store,43.665137,-79.410338,"555 Bloor St W (btwn Bathurst & Lippincott St.), Toronto ON M5S 1Y6",Toronto,M5S 1Y6
1424,Concert Hall,43.663529,-79.41083,"736 Bathurst St (Lennox), Toronto ON M5S 2R4",Toronto,M5S 2R4
1425,Movie Theater,43.665404,-79.410521,"506 Bloor St W (btwn Bathurst St. & Albany Ave.), Toronto ON M5S 1Y3",Toronto,M5S 1Y3
1426,Health Food Store,43.665068,-79.412058,"572 Bloor St W (at Bathurst), Toronto ON M6G 1K1",Toronto,M6G 1K1
1427,Japanese Restaurant,43.665051,-79.410745,"559 Bloor St W (Bathurst Street), Toronto ON M5S 1Y6",Toronto,M5S 1Y6
1428,Café,43.664557,-79.412911,"605 Bloor St W, Toronto ON M6G 1K6",Toronto,M6G 1K6
1429,Café,43.664876,-79.413149,"600 Bloor St W (btwn Markham St. & Palmerston Ave.), Toronto ON M6G 1K4",Toronto,M6G 1K4
1430,Caribbean Restaurant,43.665378,-79.410891,"522 Bloor St W (Bathurst St), Toronto ON M5S 1Y3",Toronto,M5S 1Y3
1431,Korean Restaurant,43.664602,-79.413059,"605 Bloor St W (Bathurst St), Toronto ON M6G 1K6",Toronto,M6G 1K6
1432,Vegan and Vegetarian Restaurant,43.666753,-79.412046,"854 Bathurst St (at London St), Toronto ON M5R 3G3",Toronto,M5R 3G3
1433,Bakery,43.666076,-79.41133,"819 Bathurst St, Toronto ON M5R 3G2",Toronto,M5R 3G2
1434,Movie Theater,43.665404,-79.410521,"506 Bloor St W (btwn Bathurst St. & Albany Ave.), Toronto ON M5S 1Y3",Toronto,M5S 1Y3
1435,Dining and Drinking,43.665097,-79.410893,"563 Bloor St W (Bathurst St), Toronto ON M5S 1Y6",Toronto,M5S 1Y6
1436,Arts and Crafts Store,43.665137,-79.410338,"555 Bloor St W (btwn Bathurst & Lippincott St.), Toronto ON M5S 1Y6",Toronto,M5S 1Y6
1437,Health Food Store,43.665068,-79.412058,"572 Bloor St W (at Bathurst), Toronto ON M6G 1K1",Toronto,M6G 1K1
1438,Japanese Restaurant,43.665051,-79.410745,"559 Bloor St W (Bathurst Street), Toronto ON M5S 1Y6",Toronto,M5S 1Y6
1439,Café,43.664876,-79.413149,"600 Bloor St W (btwn Markham St. & Palmerston Ave.), Toronto ON M6G 1K4",Toronto,M6G 1K4
1440,Café,43.664557,-79.412911,"605 Bloor St W, Toronto ON M6G 1K6",Toronto,M6G 1K6
1441,Park,43.664775,-79.420709,"750 Bloor St W (btw Christie & Crawford), Toronto ON M6G 3K4",Toronto,M6G 3K4
1442,Korean Restaurant,43.663758,-79.416945,"691 Bloor St W (at Clinton St.), Toronto ON M6G 1L3",Toronto,M6G 1L3
1443,American Restaurant,43.663758,-79.416945,"690 Bloor St W (at Clinton St.), Toronto ON M6G 1L2",Toronto,M6G 1L2
1444,Coffee Shop,43.664104,-79.416814,"688A Bloor St W (at Clinton St), Toronto ON M6G 1L2",Toronto,M6G 1L2
1445,Korean Restaurant,43.663894,-79.417388,"694 Bloor St W (at Clinton St.), Toronto ON M6G 1L4",Toronto,M6G 1L4
1446,Ice Cream Parlor,43.663723,-79.418202,"726 Bloor St W (Christie), Toronto ON M6G 4A1",Toronto,M6G 4A1
1447,Korean Restaurant,43.663785,-79.416575,"681 Bloor St W (btwn Clinton & Manning), Toronto ON M6G 1L3",Toronto,M6G 1L3
1448,Arts and Entertainment,43.663507,-79.418074,"721 Bloor St W (at Christie St.), Toronto ON M6G 1L5",Toronto,M6G 1L5
1449,Deli,43.663421,-79.418481,"731 Bloor St W (Christie), Toronto ON M6G 1L5",Toronto,M6G 1L5
1450,Cocktail Bar,43.662264,-79.425123,"878 Bloor St W (at Ossington Ave), Toronto ON M6G 1M5",Toronto,M6G 1M5
1451,French Restaurant,43.662323,-79.425086,"872 Bloor St W, Toronto ON M6G 1M5",Toronto,M6G 1M5
1452,Bakery,43.662,-79.426437,"912 Bloor St W, Toronto ON M6H 1L1",Toronto,M6H 1L1
1453,Bakery,43.661944,-79.424885,"873 Bloor St W (at Roxton Rd), Toronto ON M6G 1M4",Toronto,M6G 1M4
1454,Caribbean Restaurant,43.661941,-79.426475,"1160 Bloor St W, Toronto ON M6H 1N1",Toronto,M6H 1N1
1455,Butcher,43.662168,-79.424126,"857A Bloor St W (at Roxton Rd), Toronto ON M6G 1M3",Toronto,M6G 1M3
1456,Café,43.662082,-79.424533,"859 Bloor St W (at Carling Ave), Toronto ON M6G 1M4",Toronto,M6G 1M4
1457,Bakery,43.661781,-79.427899,"205 Delaware Ave (at Bloor St. W), Toronto ON M6H 2T4",Toronto,M6H 2T4
1458,Pub,43.662521,-79.423902,"838 Bloor St W (at Shaw St.), Toronto ON M6G 1M2",Toronto,M6G 1M2
1459,Wine Bar,43.662222,-79.423387,"841 Bloor St W (Shaw), Toronto ON M6G 1M3",Toronto,M6G 1M3
1460,Grocery Store,43.668694,-79.420868,"200 Christie St (at Essex St), Toronto ON M6G 3B6",Toronto,M6G 3B6
1461,Café,43.671917,-79.422086,"672 Dupont St (Christie), Toronto ON M6G 1Z6",Toronto,M6G 1Z6
1462,Park,43.664775,-79.420709,"750 Bloor St W (btw Christie & Crawford), Toronto ON M6G 3K4",Toronto,M6G 3K4
1463,Candy Store,43.671534,-79.421183,"653 Dupont St (""at Christie St.""), Toronto ON M6G 1Z4",Toronto,M6G 1Z4
1464,Grocery Store,43.671527,-79.421275,"650 Dupont St (at Christie St.), Toronto ON M6G 4B1",Toronto,M6G 4B1
1465,Organic Grocery,43.668236,-79.414809,"739 Palmerston Ave (btwn Barton Ave. And Follis Ave.), Toronto ON M6G 2R3",Toronto,M6G 2R3
1466,Korean Restaurant,43.663758,-79.416945,"691 Bloor St W (at Clinton St.), Toronto ON M6G 1L3",Toronto,M6G 1L3
1467,Recreation Center,43.665754,-79.432697,"180 Westmoreland Ave, Toronto ON M6H 3A2",Toronto,M6H 3A2
1468,Dining and Drinking,43.666423,-79.431214,"963 Dovercourt Rd (Hallam), Toronto ON M6H 2X6",Toronto,M6H 2X6
1469,Dining and Drinking,43.66779,-79.427879,"971 Ossington Ave, Toronto ON M6G 3V5",Toronto,M6G 3V5
1470,Bakery,43.661214,-79.430286,"3 Westmoreland Ave (Bloor St W), Toronto ON M6H 2Z6",Toronto,M6H 2Z6
1471,Bakery,43.661781,-79.427899,"205 Delaware Ave (at Bloor St. W), Toronto ON M6H 2T4",Toronto,M6H 2T4
1472,Coffee Shop,43.660859,-79.431305,"1028 Bloor St W, Toronto ON M6H 1M2",Toronto,M6H 1M2
1473,Butcher,43.660732,-79.432266,"1042 Bloor St W (Salem Avenue), Toronto ON M6H 1M3",Toronto,M6H 1M3
1474,Comedy Club,43.661337,-79.427827,"945B Bloor St W (at Delaware Ave.), Toronto ON M6H 1L5",Toronto,M6H 1L5
1475,Brewery,43.669939,-79.436128,"165 Geary Ave (at Barlett Ave N), Toronto ON M6H 2B8",Toronto,M6H 2B8
1476,Park,43.656987,-79.433583,"875 Dufferin St (btw Sylvan & Dufferin Park), Toronto ON M6H 3K8",Toronto,M6H 3K8
1477,Farmers Market,43.656935,-79.433528,"875 Dufferin St (Dufferin Park Ave.), Toronto ON M6H 4B1",Toronto,M6H 4B1
1478,Beer Store,43.656927,-79.434415,"900 Dufferin St (at Croatia St), Toronto ON M6H 4A9",Toronto,M6H 4A9
1479,Butcher,43.660732,-79.432266,"1042 Bloor St W (Salem Avenue), Toronto ON M6H 1M3",Toronto,M6H 1M3
1480,Coffee Shop,43.660859,-79.431305,"1028 Bloor St W, Toronto ON M6H 1M2",Toronto,M6H 1M2
1481,Fast Food Restaurant,43.659629,-79.435082,"1009 Dufferin St (at Bloor St. W), Toronto ON M6H 4B2",Toronto,M6H 4B2
1482,Library,43.659984,-79.434064,"1101 Bloor St W (at Gladstone), Toronto ON M6H 1M7",Toronto,M6H 1M7
1483,Bar,43.660307,-79.432713,"1069 Bloor St W (Dufferin Street), Toronto ON M6H 1M5",Toronto,M6H 1M5
1484,Bakery,43.661214,-79.430286,"3 Westmoreland Ave (Bloor St W), Toronto ON M6H 2Z6",Toronto,M6H 2Z6
1485,Taco Restaurant,43.645787,-79.400843,"504 Adelaide St W (Portland), Toronto ON M5V 1T5",Toronto,M5V 1T5
1486,Retail,43.647094,-79.403716,"651 Queen St W (at Bathurst St.), Toronto ON M5V 2B7",Toronto,M5V 2B7
1487,Caribbean Restaurant,43.645461,-79.400698,"104 Portland St (Portland and Adelaide), Toronto ON M5V 2N2",Toronto,M5V 2N2
1488,Coffee Shop,43.645787,-79.400843,"506 Adelaide St W, Toronto ON M5V 1T5",Toronto,M5V 1T5
1489,Bakery,43.644175,-79.400633,"609 King St W, Toronto ON M5V 1M5",Toronto,M5V 1M5
1490,American Restaurant,43.644131,-79.405861,"96 Tecumseth St (at Michener Ct), Toronto ON M6J 2H1",Toronto,M6J 2H1
1491,Coffee Shop,43.64522,-79.400145,"107 Portland St (btwn Adelaide St. & King St.), Toronto ON M5V 2N3",Toronto,M5V 2N3
1492,Italian Restaurant,43.645005,-79.400017,"101 Portland St (btwn King St W & Adelaide St W), Toronto ON M5V 2N3",Toronto,M5V 2N3
1493,Beer Bar,43.644181,-79.40054,"609 King St W (btwn Bathurst & Portland St), Toronto ON M5V 1M5",Toronto,M5V 1M5
1494,Farmers Market,43.650075,-79.361832,"1 Trinity St, Toronto ON M5A 3C4",Toronto,M5A 3C4
1495,Café,43.649889,-79.361295,"17 Gristmill Lane (at Parliament St), Toronto ON M5A 3C4",Toronto,M5A 3C4
1496,Dessert Shop,43.650158,-79.360683,"28 Gristmill Lane, Toronto ON M5A 3C4",Toronto,M5A 3C4
1497,Cosmetics Store,43.649864,-79.36087,"18 Distillery Lane, Toronto ON M5A 3C4",Toronto,M5A 3C4
1498,Distillery,43.650429,-79.359767,"12 Trinity St, Toronto ON M5A 3C4",Toronto,M5A 3C4
1499,Café,43.64988,-79.359096,"55 Mill St (at Distillery Ln.), Toronto ON M5A 3C4",Toronto,M5A 3C4
1500,Bakery,43.650533,-79.359387,"55 Mill St (in Distillery District), Toronto ON M5A 3C4",Toronto,M5A 3C4
1501,Clothing Store,43.64984,-79.359651,"4 Trinity St (Distillery District), Toronto ON M5A 3C4",Toronto,M5A 3C4
1502,Music Venue,43.649676,-79.420677,"249 Ossington Ave (at Dundas St.), Toronto ON M6J 3A1",Toronto,M6J 3A1
1503,Asian Restaurant,43.64956,-79.423043,"2 Lakeview Ave (Dundas), Toronto ON M6J 3B1",Toronto,M6J 3B1
1504,Cocktail Bar,43.649199,-79.421069,"1149 Dundas St W (at Ossington), Toronto ON M6J 1X3",Toronto,M6J 1X3
1505,Pizzeria,43.648965,-79.420423,"221 Ossington Ave (at Dundas St W), Toronto ON M6J 2Z8",Toronto,M6J 2Z8
1506,Bakery,43.649464,-79.422046,"1172 Dundas St W (Ossington Ave.), Toronto ON M6J 1X4",Toronto,M6J 1X4
1507,French Restaurant,43.649076,-79.420441,"227 Ossington Ave, Toronto ON M6J 2Z8",Toronto,M6J 2Z8
1508,Bakery,43.649254,-79.42262,"1209 Dundas St W (Ossington Ave), Toronto ON M6J 1X3",Toronto,M6J 1X3
1509,Music Venue,43.649267,-79.422435,"1197 Dundas St W (Ossington), Toronto ON M6J 1X3",Toronto,M6J 1X3
1510,Bistro,43.648691,-79.420333,"207 Ossington Ave (Dundas), Toronto ON M6J 2Z8",Toronto,M6J 2Z8
1511,Asian Restaurant,43.655621,-79.413821,"53 Clinton St (College St), Toronto ON M6G 2Y4",Toronto,M6G 2Y4
1512,Indie Movie Theater,43.655299,-79.414377,"608 College St (btw Clinton & Grace), Toronto ON M6G 1B4",Toronto,M6G 1B4
1513,Beer Bar,43.65522,-79.414692,"612 College St (btwn Grace & Clinton St), Toronto ON M6G 1B4",Toronto,M6G 1B4
1514,Toy Store,43.655128,-79.415191,"628 College St, Toronto ON M6G 1B4",Toronto,M6G 1B4
1515,Tex-Mex Restaurant,43.654881,-79.414731,"615 College St, Toronto ON M6G 1B5",Toronto,M6G 1B5
1516,Italian Restaurant,43.65521,-79.413287,"585 College St, Toronto ON M6G 1B2",Toronto,M6G 1B2
1517,Burger Joint,43.655419,-79.413508,"586A College St (at Clinton St.), Toronto ON M6G 1B3",Toronto,M6G 1B3
1518,Thai Restaurant,43.654898,-79.416043,"651 College St (Grace St), Toronto ON M6G 1B7",Toronto,M6G 1B7
1519,Ice Cream Parlor,43.655722,-79.412434,"566 College St (at Manning Ave.), Toronto ON M6G 1B1",Toronto,M6G 1B1
